timestamp,amount,region,channel
2024-01-10T01:03:00,448.92,West,Retail
2024-01-10T01:05:00,242.43,South,Retail
2024-01-10T01:09:00,158.37,South,Wholesale
2024-01-10T01:21:00,70.47,East,Retail
2024-01-10T01:24:00,93.95,West,Retail
2024-01-10T01:55:00,77.23,South,Retail
2024-01-10T02:03:00,75.76,South,Online
2024-01-10T02:44:00,84.07,East,Wholesale
2024-01-10T02:59:00,81.75,North,Wholesale
2024-01-10T03:24:00,75.01,West,Retail
2024-01-10T04:34:00,86.87,North,Online
2024-01-10T05:45:00,269.34,South,Wholesale
2024-01-10T05:49:00,196.39,South,Wholesale
2024-01-10T06:20:00,91.88,West,Retail
2024-01-10T07:36:00,89.32,West,Wholesale
2024-01-10T07:37:00,54.46,North,Online
2024-01-10T08:03:00,163.41,East,Retail
2024-01-10T08:39:00,134.27,South,Retail
2024-01-10T08:58:00,128.59,West,Wholesale
2024-01-10T09:07:00,138.9,West,Online
2024-01-10T09:18:00,386.76,North,Online
2024-01-10T09:20:00,162.3,North,Retail
2024-01-10T09:34:00,208.39,West,Wholesale
2024-01-10T10:01:00,96.17,East,Online
2024-01-10T10:40:00,132.18,East,Retail
2024-01-10T11:10:00,399.34,South,Wholesale
2024-01-10T11:32:00,62.37,South,Wholesale
2024-01-10T11:34:00,248.46,East,Retail
2024-01-10T12:54:00,182.75,North,Online
2024-01-10T13:21:00,151.37,North,Wholesale
2024-01-10T13:51:00,74.38,South,Wholesale
2024-01-10T13:51:00,199.18,South,Online
2024-01-10T13:58:00,55.38,West,Online
2024-01-10T14:17:00,158.42,South,Wholesale
2024-01-10T14:20:00,87.96,East,Online
2024-01-10T14:26:00,64.77,East,Online
2024-01-10T14:38:00,159.63,South,Online
2024-01-10T15:21:00,218.37,North,Online
2024-01-10T15:28:00,85.26,South,Online
2024-01-10T15:33:00,169.26,South,Wholesale
2024-01-10T15:45:00,68.54,West,Retail
2024-01-10T15:56:00,297.49,East,Retail
2024-01-10T18:04:00,74.24,East,Wholesale
2024-01-10T18:46:00,76.14,West,Retail
2024-01-10T19:05:00,89.85,West,Retail
2024-01-10T19:22:00,99.83,North,Wholesale
2024-01-10T20:04:00,144.2,West,Online
2024-01-10T20:07:00,105.3,South,Wholesale
2024-01-10T20:07:00,102.42,East,Online
2024-01-10T20:14:00,78.83,South,Retail
2024-01-10T20:27:00,61.82,West,Retail
2024-01-10T20:34:00,184.65,North,Wholesale
2024-01-10T20:34:00,94.62,West,Retail
2024-01-10T20:35:00,79.25,West,Online
2024-01-10T21:11:00,124.28,West,Wholesale
2024-01-10T22:26:00,60.96,North,Online
2024-01-10T23:13:00,84.51,South,Retail
2024-01-11T00:07:00,111.6,North,Wholesale
2024-01-11T00:56:00,121.58,North,Online
2024-01-11T01:28:00,132.67,South,Wholesale
2024-01-11T01:55:00,161.46,West,Online
2024-01-11T02:21:00,85.77,West,Retail
2024-01-11T02:42:00,142.89,North,Wholesale
2024-01-11T03:25:00,55.8,East,Retail
2024-01-11T03:29:00,166.6,North,Wholesale
2024-01-11T03:48:00,122.3,North,Retail
2024-01-11T03:54:00,214.76,East,Retail
2024-01-11T04:18:00,60.23,East,Online
2024-01-11T04:20:00,78.06,South,Online
2024-01-11T04:40:00,134.43,North,Online
2024-01-11T04:41:00,119.96,West,Online
2024-01-11T04:55:00,360.23,North,Online
2024-01-11T05:03:00,486.78,South,Online
2024-01-11T05:25:00,86.53,East,Wholesale
2024-01-11T06:27:00,65.99,East,Retail
2024-01-11T07:01:00,110.07,North,Online
2024-01-11T07:13:00,120.02,East,Online
2024-01-11T07:52:00,91.37,North,Online
2024-01-11T08:03:00,59.52,East,Online
2024-01-11T08:09:00,147.06,South,Wholesale
2024-01-11T08:18:00,72.14,South,Online
2024-01-11T08:52:00,146.19,South,Retail
2024-01-11T09:13:00,309.24,South,Wholesale
2024-01-11T09:33:00,75.23,West,Online
2024-01-11T09:50:00,200.7,South,Retail
2024-01-11T10:46:00,107.84,East,Wholesale
2024-01-11T10:47:00,101.02,West,Retail
2024-01-11T11:14:00,63.43,North,Wholesale
2024-01-11T11:33:00,115.3,West,Wholesale
2024-01-11T11:53:00,208.6,West,Retail
2024-01-11T12:00:00,108.08,West,Wholesale
2024-01-11T12:25:00,186.69,East,Retail
2024-01-11T12:31:00,134.36,West,Retail
2024-01-11T12:58:00,104.31,East,Retail
2024-01-11T13:18:00,330.87,East,Online
2024-01-11T13:22:00,238.3,South,Online
2024-01-11T14:52:00,294.36,South,Retail
2024-01-11T15:51:00,116.04,West,Retail
2024-01-11T16:07:00,95.95,East,Online
2024-01-11T16:12:00,254.63,North,Retail
2024-01-11T16:20:00,85.58,South,Wholesale
2024-01-11T16:23:00,275.01,North,Wholesale
2024-01-11T16:46:00,83.65,West,Retail
2024-01-11T16:48:00,132.02,South,Online
2024-01-11T18:14:00,108.38,North,Wholesale
2024-01-11T18:28:00,158.87,South,Retail
2024-01-11T20:50:00,179.84,South,Online
2024-01-11T20:52:00,105.58,North,Retail
2024-01-11T21:24:00,56.76,South,Online
2024-01-11T21:35:00,130.85,West,Online
2024-01-11T21:40:00,87.66,North,Online
2024-01-11T21:42:00,60.98,South,Wholesale
2024-01-11T21:52:00,113.46,East,Wholesale
2024-01-11T22:23:00,248.66,North,Retail
2024-01-11T22:40:00,170.65,East,Online
2024-01-11T22:40:00,107.36,North,Wholesale
2024-01-11T23:23:00,401.6,East,Wholesale
2024-01-12T00:59:00,197.45,East,Online
2024-01-12T01:25:00,84.77,North,Wholesale
2024-01-12T01:38:00,362.05,East,Wholesale
2024-01-12T01:43:00,313.31,West,Retail
2024-01-12T02:12:00,71.1,North,Online
2024-01-12T02:18:00,260.24,South,Retail
2024-01-12T02:27:00,189.33,South,Online
2024-01-12T02:43:00,225.3,North,Wholesale
2024-01-12T02:55:00,238.85,South,Online
2024-01-12T02:58:00,466.79,North,Online
2024-01-12T03:06:00,83.23,North,Wholesale
2024-01-12T03:34:00,68.17,South,Wholesale
2024-01-12T03:37:00,152.62,East,Online
2024-01-12T03:50:00,210.04,North,Online
2024-01-12T04:00:00,58.15,East,Online
2024-01-12T04:16:00,87.22,North,Retail
2024-01-12T04:16:00,298.58,West,Online
2024-01-12T04:53:00,137.3,West,Wholesale
2024-01-12T05:10:00,172.49,East,Wholesale
2024-01-12T06:00:00,85.97,North,Online
2024-01-12T06:29:00,211.47,East,Wholesale
2024-01-12T07:04:00,224.59,West,Online
2024-01-12T07:40:00,381.91,South,Online
2024-01-12T08:07:00,124.0,West,Online
2024-01-12T08:08:00,208.28,South,Wholesale
2024-01-12T08:11:00,69.97,North,Wholesale
2024-01-12T08:33:00,117.7,South,Retail
2024-01-12T08:34:00,173.22,East,Retail
2024-01-12T09:09:00,66.07,West,Retail
2024-01-12T09:46:00,201.07,East,Online
2024-01-12T09:52:00,265.04,West,Wholesale
2024-01-12T10:02:00,74.1,South,Retail
2024-01-12T10:56:00,93.75,North,Wholesale
2024-01-12T11:05:00,128.93,North,Wholesale
2024-01-12T11:50:00,191.09,North,Online
2024-01-12T11:53:00,237.25,North,Retail
2024-01-12T12:18:00,111.98,North,Retail
2024-01-12T12:20:00,119.38,East,Online
2024-01-12T12:33:00,72.95,North,Wholesale
2024-01-12T12:36:00,403.8,North,Wholesale
2024-01-12T12:44:00,58.2,West,Retail
2024-01-12T12:58:00,116.52,East,Retail
2024-01-12T13:33:00,204.6,South,Retail
2024-01-12T14:24:00,70.3,South,Online
2024-01-12T15:43:00,159.68,West,Retail
2024-01-12T16:32:00,100.49,West,Wholesale
2024-01-12T16:57:00,201.87,North,Retail
2024-01-12T17:13:00,256.33,South,Retail
2024-01-12T17:27:00,223.81,East,Wholesale
2024-01-12T17:36:00,203.75,North,Wholesale
2024-01-12T17:39:00,238.36,South,Online
2024-01-12T18:18:00,63.18,West,Online
2024-01-12T18:36:00,75.92,East,Online
2024-01-12T18:49:00,316.09,North,Wholesale
2024-01-12T18:58:00,66.7,South,Retail
2024-01-12T20:15:00,104.14,West,Retail
2024-01-12T20:33:00,145.16,East,Retail
2024-01-12T21:30:00,137.92,North,Wholesale
2024-01-12T21:32:00,218.79,West,Online
2024-01-12T21:37:00,158.16,North,Wholesale
2024-01-12T21:53:00,96.47,North,Online
2024-01-12T22:14:00,346.15,East,Wholesale
2024-01-12T22:15:00,191.34,South,Retail
2024-01-12T22:26:00,158.16,South,Online
2024-01-12T22:33:00,63.43,South,Retail
2024-01-12T23:14:00,141.95,South,Retail
2024-01-12T23:34:00,252.65,North,Wholesale
2024-01-13T01:16:00,117.52,East,Wholesale
2024-01-13T01:28:00,212.97,West,Retail
2024-01-13T01:33:00,230.44,East,Online
2024-01-13T01:56:00,51.91,North,Wholesale
2024-01-13T02:28:00,74.4,North,Online
2024-01-13T02:29:00,109.87,South,Online
2024-01-13T02:43:00,59.48,North,Online
2024-01-13T02:48:00,78.12,East,Wholesale
2024-01-13T03:04:00,126.21,West,Wholesale
2024-01-13T03:13:00,112.0,South,Wholesale
2024-01-13T03:25:00,73.47,West,Online
2024-01-13T03:43:00,274.06,East,Online
2024-01-13T03:46:00,105.73,South,Online
2024-01-13T04:05:00,203.76,South,Retail
2024-01-13T04:19:00,103.89,West,Online
2024-01-13T04:27:00,202.68,West,Retail
2024-01-13T05:00:00,188.78,West,Wholesale
2024-01-13T06:41:00,225.97,North,Retail
2024-01-13T07:03:00,154.02,East,Wholesale
2024-01-13T07:04:00,191.5,North,Retail
2024-01-13T07:40:00,133.09,West,Wholesale
2024-01-13T07:44:00,81.78,South,Wholesale
2024-01-13T08:33:00,101.82,North,Retail
2024-01-13T08:45:00,62.64,South,Retail
2024-01-13T08:53:00,286.89,West,Wholesale
2024-01-13T09:19:00,69.26,East,Retail
2024-01-13T10:00:00,284.5,North,Wholesale
2024-01-13T10:07:00,191.5,North,Wholesale
2024-01-13T10:12:00,94.75,South,Wholesale
2024-01-13T10:24:00,117.04,West,Retail
2024-01-13T10:36:00,133.03,North,Retail
2024-01-13T10:40:00,50.98,North,Online
2024-01-13T11:05:00,113.01,North,Wholesale
2024-01-13T12:06:00,154.44,West,Wholesale
2024-01-13T12:14:00,153.3,West,Wholesale
2024-01-13T12:18:00,205.83,East,Online
2024-01-13T12:19:00,114.49,West,Wholesale
2024-01-13T12:42:00,61.5,West,Online
2024-01-13T12:59:00,269.88,East,Wholesale
2024-01-13T13:27:00,90.55,South,Online
2024-01-13T14:16:00,232.35,West,Retail
2024-01-13T14:31:00,155.63,North,Retail
2024-01-13T14:34:00,97.53,North,Online
2024-01-13T14:37:00,76.97,North,Retail
2024-01-13T15:26:00,74.3,South,Online
2024-01-13T16:02:00,50.65,West,Online
2024-01-13T16:17:00,126.38,North,Online
2024-01-13T16:21:00,71.7,South,Online
2024-01-13T16:58:00,187.79,West,Retail
2024-01-13T17:03:00,268.39,North,Retail
2024-01-13T17:13:00,101.37,South,Retail
2024-01-13T18:00:00,183.48,West,Online
2024-01-13T19:22:00,94.74,North,Online
2024-01-13T19:56:00,150.83,South,Wholesale
2024-01-13T20:23:00,116.18,South,Retail
2024-01-13T20:24:00,116.82,North,Wholesale
2024-01-13T20:34:00,221.39,West,Retail
2024-01-13T21:32:00,119.16,South,Retail
2024-01-13T21:40:00,170.36,North,Wholesale
2024-01-13T21:43:00,48.36,North,Online
2024-01-13T21:52:00,93.31,South,Wholesale
2024-01-13T22:37:00,424.91,South,Retail
2024-01-13T23:26:00,85.86,West,Wholesale
2024-01-13T23:31:00,145.78,West,Retail
2024-01-13T23:53:00,257.31,West,Online
2024-01-13T23:58:00,127.58,South,Retail
2024-01-14T00:16:00,62.37,East,Retail
2024-01-14T00:18:00,61.48,South,Online
2024-01-14T00:46:00,166.11,East,Retail
2024-01-14T01:29:00,311.92,East,Wholesale
2024-01-14T01:39:00,102.98,East,Wholesale
2024-01-14T01:54:00,109.97,West,Wholesale
2024-01-14T02:39:00,134.03,South,Retail
2024-01-14T02:50:00,65.51,South,Wholesale
2024-01-14T02:57:00,129.11,North,Wholesale
2024-01-14T03:08:00,65.22,North,Retail
2024-01-14T03:17:00,186.21,North,Wholesale
2024-01-14T03:58:00,230.98,West,Retail
2024-01-14T04:24:00,75.13,West,Wholesale
2024-01-14T04:53:00,86.46,West,Wholesale
2024-01-14T05:32:00,239.53,North,Online
2024-01-14T05:47:00,109.41,South,Online
2024-01-14T05:56:00,117.59,North,Online
2024-01-14T06:38:00,79.33,South,Online
2024-01-14T06:48:00,336.73,North,Wholesale
2024-01-14T07:12:00,120.02,West,Retail
2024-01-14T07:48:00,95.24,West,Wholesale
2024-01-14T07:59:00,47.84,North,Online
2024-01-14T08:04:00,126.29,South,Retail
2024-01-14T08:04:00,132.54,North,Wholesale
2024-01-14T08:16:00,106.49,East,Retail
2024-01-14T08:41:00,54.82,South,Online
2024-01-14T08:56:00,101.02,West,Retail
2024-01-14T09:08:00,80.53,North,Retail
2024-01-14T09:09:00,74.83,West,Wholesale
2024-01-14T09:16:00,119.01,South,Retail
2024-01-14T09:33:00,74.77,North,Wholesale
2024-01-14T11:15:00,230.43,East,Wholesale
2024-01-14T11:37:00,140.15,East,Wholesale
2024-01-14T12:05:00,224.63,South,Online
2024-01-14T12:19:00,138.04,South,Wholesale
2024-01-14T12:27:00,90.82,North,Online
2024-01-14T13:02:00,170.96,South,Retail
2024-01-14T13:22:00,130.55,East,Retail
2024-01-14T13:55:00,220.95,East,Wholesale
2024-01-14T14:14:00,112.14,West,Online
2024-01-14T14:32:00,75.06,North,Retail
2024-01-14T14:58:00,243.39,South,Wholesale
2024-01-14T15:33:00,102.51,West,Wholesale
2024-01-14T15:54:00,196.44,South,Retail
2024-01-14T15:55:00,117.94,South,Online
2024-01-14T15:58:00,93.88,East,Retail
2024-01-14T16:03:00,161.3,West,Wholesale
2024-01-14T16:11:00,98.58,West,Wholesale
2024-01-14T16:26:00,74.23,North,Wholesale
2024-01-14T16:33:00,65.98,East,Online
2024-01-14T16:52:00,169.48,East,Wholesale
2024-01-14T17:47:00,150.12,North,Wholesale
2024-01-14T18:19:00,120.16,East,Wholesale
2024-01-14T18:35:00,118.3,East,Wholesale
2024-01-14T18:35:00,100.8,North,Online
2024-01-14T18:55:00,118.83,West,Online
2024-01-14T19:26:00,155.49,North,Retail
2024-01-14T19:28:00,306.81,West,Retail
2024-01-14T19:30:00,81.02,West,Wholesale
2024-01-14T20:00:00,106.56,North,Wholesale
2024-01-14T20:10:00,94.8,North,Wholesale
2024-01-14T20:33:00,88.98,South,Wholesale
2024-01-14T20:36:00,112.35,South,Online
2024-01-14T21:05:00,378.56,North,Online
2024-01-14T21:49:00,54.1,East,Wholesale
2024-01-14T21:50:00,52.76,North,Online
2024-01-14T22:18:00,72.16,East,Retail
2024-01-14T22:38:00,284.95,East,Online
2024-01-14T23:09:00,60.3,South,Retail
2024-01-14T23:21:00,89.03,West,Retail
2024-01-14T23:26:00,181.51,South,Wholesale
2024-01-15T00:18:00,90.71,East,Retail
2024-01-15T00:28:00,207.12,North,Retail
2024-01-15T00:29:00,59.95,North,Retail
2024-01-15T00:29:00,148.39,North,Online
2024-01-15T00:53:00,47.14,North,Online
2024-01-15T01:49:00,195.8,West,Wholesale
2024-01-15T03:14:00,396.11,West,Online
2024-01-15T03:27:00,171.23,East,Online
2024-01-15T03:41:00,132.06,North,Online
2024-01-15T04:00:00,107.68,West,Wholesale
2024-01-15T04:14:00,197.25,West,Retail
2024-01-15T04:25:00,64.11,North,Wholesale
2024-01-15T05:20:00,50.43,West,Online
2024-01-15T05:43:00,59.49,South,Retail
2024-01-15T05:57:00,136.21,West,Retail
2024-01-15T06:23:00,64.33,South,Online
2024-01-15T06:31:00,45.3,South,Online
2024-01-15T07:17:00,50.1,East,Retail
2024-01-15T07:42:00,91.3,North,Online
2024-01-15T08:05:00,105.55,East,Online
2024-01-15T08:27:00,59.2,South,Online
2024-01-15T08:57:00,108.79,South,Online
2024-01-15T09:00:00,78.92,North,Retail
2024-01-15T09:11:00,154.9,South,Online
2024-01-15T09:27:00,231.83,North,Retail
2024-01-15T09:43:00,115.83,East,Wholesale
2024-01-15T09:50:00,82.49,South,Retail
2024-01-15T09:57:00,77.76,East,Online
2024-01-15T10:13:00,68.58,East,Wholesale
2024-01-15T10:24:00,220.34,East,Online
2024-01-15T10:31:00,65.6,East,Retail
2024-01-15T12:14:00,50.93,East,Wholesale
2024-01-15T12:16:00,155.63,East,Online
2024-01-15T12:31:00,103.15,South,Wholesale
2024-01-15T12:46:00,54.3,West,Wholesale
2024-01-15T12:53:00,45.97,North,Retail
2024-01-15T12:58:00,222.62,South,Retail
2024-01-15T13:28:00,213.91,East,Wholesale
2024-01-15T13:37:00,70.53,South,Online
2024-01-15T14:02:00,133.02,South,Wholesale
2024-01-15T14:12:00,104.24,West,Online
2024-01-15T14:28:00,146.68,North,Wholesale
2024-01-15T15:22:00,93.96,East,Wholesale
2024-01-15T15:24:00,111.51,South,Online
2024-01-15T16:08:00,187.63,West,Wholesale
2024-01-15T16:11:00,91.11,East,Wholesale
2024-01-15T16:38:00,45.61,North,Online
2024-01-15T16:42:00,100.58,North,Wholesale
2024-01-15T17:01:00,442.63,North,Online
2024-01-15T17:31:00,147.74,North,Retail
2024-01-15T18:02:00,85.01,South,Retail
2024-01-15T18:35:00,64.95,South,Online
2024-01-15T18:43:00,181.99,East,Retail
2024-01-15T18:43:00,60.38,North,Wholesale
2024-01-15T18:53:00,326.96,East,Retail
2024-01-15T19:23:00,76.37,North,Online
2024-01-15T19:28:00,78.09,East,Retail
2024-01-15T20:01:00,69.13,North,Retail
2024-01-15T21:05:00,112.67,West,Wholesale
2024-01-15T21:06:00,103.44,North,Wholesale
2024-01-15T21:08:00,142.54,North,Wholesale
2024-01-15T21:10:00,63.76,South,Online
2024-01-15T21:15:00,62.04,West,Wholesale
2024-01-15T21:40:00,143.43,South,Online
2024-01-15T22:03:00,138.09,East,Wholesale
2024-01-15T22:24:00,82.42,North,Online
2024-01-15T22:31:00,82.51,North,Retail
2024-01-15T23:14:00,120.55,West,Online
2024-01-16T00:36:00,53.43,East,Retail
2024-01-16T00:54:00,100.37,East,Wholesale
2024-01-16T02:02:00,249.83,West,Online
2024-01-16T02:36:00,393.46,South,Online
2024-01-16T03:30:00,250.0,South,Retail
2024-01-16T03:31:00,121.67,East,Wholesale
2024-01-16T03:31:00,70.79,East,Wholesale
2024-01-16T04:48:00,304.22,South,Retail
2024-01-16T04:50:00,154.84,North,Retail
2024-01-16T05:09:00,87.35,West,Retail
2024-01-16T05:18:00,62.44,West,Wholesale
2024-01-16T05:23:00,65.93,South,Wholesale
2024-01-16T05:30:00,172.47,South,Retail
2024-01-16T06:03:00,72.84,North,Wholesale
2024-01-16T06:15:00,267.24,North,Wholesale
2024-01-16T07:12:00,236.35,South,Retail
2024-01-16T07:16:00,87.67,East,Retail
2024-01-16T07:19:00,123.97,South,Wholesale
2024-01-16T07:28:00,58.84,West,Retail
2024-01-16T07:43:00,210.09,West,Wholesale
2024-01-16T08:34:00,277.66,East,Online
2024-01-16T08:53:00,66.98,South,Retail
2024-01-16T09:02:00,77.64,North,Wholesale
2024-01-16T09:18:00,151.7,North,Online
2024-01-16T09:38:00,93.65,West,Online
2024-01-16T10:07:00,55.34,West,Wholesale
2024-01-16T10:27:00,64.75,South,Retail
2024-01-16T10:29:00,76.4,East,Online
2024-01-16T10:31:00,162.33,East,Online
2024-01-16T10:32:00,56.96,South,Online
2024-01-16T11:04:00,153.35,East,Online
2024-01-16T11:47:00,258.27,West,Retail
2024-01-16T11:48:00,328.01,North,Retail
2024-01-16T11:57:00,113.32,South,Wholesale
2024-01-16T12:15:00,132.0,North,Wholesale
2024-01-16T12:24:00,160.03,West,Retail
2024-01-16T12:31:00,68.65,West,Online
2024-01-16T13:07:00,52.07,North,Retail
2024-01-16T13:13:00,201.01,South,Retail
2024-01-16T13:33:00,150.26,East,Online
2024-01-16T13:58:00,281.22,West,Wholesale
2024-01-16T14:15:00,63.94,North,Online
2024-01-16T14:30:00,112.55,East,Online
2024-01-16T15:26:00,83.76,North,Wholesale
2024-01-16T15:26:00,321.16,West,Wholesale
2024-01-16T16:41:00,139.93,West,Retail
2024-01-16T18:42:00,64.9,South,Retail
2024-01-16T18:45:00,57.37,East,Retail
2024-01-16T19:10:00,203.13,East,Online
2024-01-16T19:47:00,313.36,East,Wholesale
2024-01-16T19:51:00,157.6,East,Retail
2024-01-16T19:57:00,106.62,North,Online
2024-01-16T20:29:00,107.16,South,Wholesale
2024-01-16T20:31:00,131.49,East,Wholesale
2024-01-16T21:09:00,218.71,East,Online
2024-01-16T21:19:00,126.77,South,Retail
2024-01-16T21:21:00,110.31,South,Wholesale
2024-01-16T22:38:00,194.89,North,Online
2024-01-16T22:41:00,111.33,North,Retail
2024-01-16T22:53:00,309.09,South,Wholesale
2024-01-16T22:58:00,232.11,East,Wholesale
2024-01-16T23:22:00,226.79,South,Retail
2024-01-16T23:25:00,66.69,South,Online
2024-01-16T23:45:00,106.03,South,Retail
2024-01-17T00:56:00,96.4,East,Retail
2024-01-17T01:02:00,57.32,South,Retail
2024-01-17T01:39:00,82.47,East,Wholesale
2024-01-17T01:54:00,171.12,East,Online
2024-01-17T02:10:00,92.77,South,Online
2024-01-17T02:44:00,289.17,South,Retail
2024-01-17T02:45:00,244.19,West,Wholesale
2024-01-17T02:57:00,253.85,North,Online
2024-01-17T03:12:00,144.53,North,Wholesale
2024-01-17T03:32:00,73.7,North,Wholesale
2024-01-17T04:51:00,76.41,North,Wholesale
2024-01-17T04:57:00,114.61,North,Online
2024-01-17T05:04:00,168.46,South,Retail
2024-01-17T05:07:00,66.74,East,Retail
2024-01-17T05:18:00,124.37,North,Online
2024-01-17T05:54:00,123.0,North,Wholesale
2024-01-17T06:03:00,124.57,East,Online
2024-01-17T06:30:00,79.0,South,Online
2024-01-17T06:42:00,75.14,East,Online
2024-01-17T07:07:00,172.33,East,Retail
2024-01-17T07:12:00,224.7,North,Online
2024-01-17T07:23:00,320.27,West,Retail
2024-01-17T07:53:00,211.94,West,Retail
2024-01-17T08:25:00,70.89,West,Retail
2024-01-17T08:58:00,187.96,West,Retail
2024-01-17T09:17:00,330.57,West,Online
2024-01-17T10:39:00,56.83,South,Retail
2024-01-17T10:47:00,52.56,West,Wholesale
2024-01-17T11:22:00,87.21,West,Wholesale
2024-01-17T11:26:00,69.12,North,Wholesale
2024-01-17T11:30:00,402.33,West,Wholesale
2024-01-17T11:32:00,302.4,North,Retail
2024-01-17T11:48:00,137.85,East,Wholesale
2024-01-17T12:15:00,218.12,West,Retail
2024-01-17T12:31:00,65.4,East,Retail
2024-01-17T12:38:00,202.03,North,Online
2024-01-17T12:48:00,74.3,East,Online
2024-01-17T12:51:00,175.95,South,Online
2024-01-17T13:13:00,138.63,East,Online
2024-01-17T13:29:00,165.45,South,Online
2024-01-17T13:30:00,325.69,South,Wholesale
2024-01-17T13:31:00,97.71,East,Retail
2024-01-17T13:51:00,153.03,East,Retail
2024-01-17T14:33:00,96.01,East,Wholesale
2024-01-17T15:00:00,184.44,South,Online
2024-01-17T15:54:00,108.33,South,Retail
2024-01-17T16:05:00,86.75,East,Retail
2024-01-17T16:14:00,162.1,East,Online
2024-01-17T16:19:00,77.93,West,Online
2024-01-17T16:29:00,200.66,East,Online
2024-01-17T16:47:00,238.5,South,Online
2024-01-17T16:53:00,60.03,South,Online
2024-01-17T17:20:00,136.28,West,Wholesale
2024-01-17T18:10:00,92.19,West,Online
2024-01-17T18:29:00,70.32,East,Wholesale
2024-01-17T18:53:00,84.91,West,Online
2024-01-17T19:08:00,68.87,South,Wholesale
2024-01-17T19:14:00,202.49,North,Retail
2024-01-17T19:21:00,118.85,North,Retail
2024-01-17T19:37:00,356.36,North,Wholesale
2024-01-17T19:48:00,80.88,West,Wholesale
2024-01-17T20:14:00,117.18,North,Retail
2024-01-17T20:20:00,318.46,West,Wholesale
2024-01-17T20:22:00,132.71,West,Retail
2024-01-17T20:47:00,123.88,East,Online
2024-01-17T20:57:00,141.68,West,Wholesale
2024-01-17T21:25:00,93.35,North,Wholesale
2024-01-17T21:49:00,192.17,South,Online
2024-01-17T22:02:00,134.87,West,Retail
2024-01-17T22:21:00,148.09,West,Online
2024-01-17T22:45:00,78.74,West,Wholesale
2024-01-17T22:59:00,89.13,South,Wholesale
